Date,mean_excess_5d,hit_rate_excess,n_picks
2016-12-19,0.008824977459032324,1.0,2
2016-12-20,0.018303989224390582,0.6666666666666666,3
2016-12-21,0.01612260839538023,0.3333333333333333,3
2016-12-22,0.0038250585234576398,1.0,3
2016-12-23,-0.019991053682709998,0.6666666666666666,3
2016-12-27,-0.03678231436309787,0.3333333333333333,3
2016-12-28,-0.0418912924056043,0.0,2
2016-12-29,-0.08750332591758603,0.0,1
2016-12-30,-0.008048883078983993,0.0,1
2017-01-03,0.03830476264205229,1.0,1
2017-01-04,0.005081139226157383,1.0,1
2017-01-09,-0.056585671090658374,0.0,1
2017-01-10,-0.03434152704720794,0.0,1
2017-01-11,0.005239992996142084,1.0,1
2017-01-24,0.026114849671232232,1.0,1
2017-01-25,0.009896011488115697,1.0,1
2017-01-26,0.0347690640490681,1.0,1
2017-01-27,0.023956266885799327,1.0,1
2017-01-30,0.0071485168810008215,1.0,1
2017-01-31,0.007835876630711391,1.0,1
2017-02-01,0.012443162384832757,0.75,4
2017-02-02,-0.005438725764633723,0.25,4
2017-02-03,-0.0020393559541567186,0.3333333333333333,3
2017-02-06,-0.04332248923934218,0.5,2
2017-02-07,-0.05096442599619039,0.5,2
2017-02-08,-0.05214846689464658,0.5,2
2017-02-09,-0.04602801805998763,0.5,2
2017-02-10,0.011784300458153707,1.0,1
2017-02-13,0.009601897482387711,1.0,1
2017-02-14,0.004439358068176968,1.0,1
2017-02-15,0.0010568456087942657,1.0,1
2017-02-16,0.006947583838951332,1.0,2
2017-02-17,0.003571140091137681,1.0,2
2017-02-21,0.010146935935641902,1.0,3
2017-02-22,9.366200921445689e-05,0.5,2
2017-02-23,0.0063003454039399776,1.0,2
2017-02-24,0.0038817660928139874,0.5,2
2017-02-27,0.005248038737578342,0.5,2
2017-02-28,0.007285527362964839,0.5,2
2017-03-01,0.0004382155399611953,0.8,5
2017-03-02,-0.005347217196700338,0.0,2
2017-03-03,-0.016040158585741038,0.0,1
2017-03-06,-0.0108113440645905,0.0,1
2017-03-07,-0.017653016659325838,0.0,1
2017-03-09,-0.0034654073256852325,0.5,2
2017-03-10,0.0174348388825617,1.0,1
2017-03-15,-0.0013929287626991416,0.0,1
2017-03-30,-0.07537894325808747,0.0,1
2017-03-31,-0.0766590598963306,0.0,1
2017-04-03,-0.09793874635081712,0.0,1
2017-04-25,-0.028790430603013673,0.0,1
2017-04-26,-0.030146419334332375,0.0,1
2017-04-27,-0.03271183191329219,0.0,1
2017-05-02,-0.02467581803269525,0.0,1
2017-05-03,0.007493600801836253,1.0,1
2017-05-05,0.012728640563282267,1.0,1
2017-05-08,0.01147260054046928,1.0,1
2017-05-09,0.017623529333039123,1.0,1
2017-05-10,0.04992972499129977,1.0,2
2017-05-11,0.06283997212139081,1.0,1
2017-05-12,0.02384786357289866,0.6666666666666666,3
2017-05-15,0.026861882807007187,1.0,2
2017-05-16,-0.0017200730583762185,0.6666666666666666,3
2017-05-17,0.0327162003736674,1.0,2
2017-05-18,0.007846895450223546,0.5,2
2017-05-19,0.012974605315028587,0.5,2
2017-05-22,0.01909457800033809,1.0,2
2017-05-23,0.047628526991075004,1.0,1
2017-05-24,0.030354616297622927,1.0,1
2017-05-25,0.028943622301304206,1.0,1
2017-05-26,0.03406690553956748,1.0,1
2017-05-30,0.009968977162500448,1.0,1
2017-05-31,0.023849796442310778,1.0,1
2017-06-01,0.10619884220485898,1.0,1
2017-06-02,0.04460516288169014,1.0,1
2017-06-05,0.01582444850182374,1.0,1
2017-06-06,0.022045696510698987,1.0,1
2017-06-07,0.015055264451428574,1.0,1
2017-06-08,-0.04728924758908848,0.0,1
2017-06-09,0.016666055706006766,1.0,1
2017-06-12,0.04366795063776818,1.0,1
2017-06-13,0.04387983061312095,1.0,1
2017-06-14,0.05636263866703628,1.0,1
2017-06-15,0.04319289559160289,1.0,1
2017-06-16,0.020005810787908196,1.0,2
2017-06-19,-0.008571450757137944,0.5,2
2017-06-20,-0.05999103533031713,0.0,1
2017-06-21,-0.05063303525740337,0.0,1
2017-06-22,-0.06767877774332354,0.0,1
2017-06-23,-0.054790997011614384,0.0,1
2017-06-30,0.005146700655696168,0.5,2
2017-07-03,-0.003492963093441437,0.5,2
2017-07-05,-0.01759698058199599,0.0,1
2017-07-06,-0.01908659862837636,0.0,1
2017-07-07,-0.0312981741984365,0.0,1
2017-07-17,0.014818698691933196,1.0,1
2017-07-18,0.023017744653844208,1.0,1
2017-07-19,0.008431519129473708,1.0,1
2017-07-20,-0.016479056257239333,0.0,1
2017-07-21,-0.021472680515179032,0.0,1
2017-07-24,0.0018989160700384478,1.0,1
2017-07-25,0.007981180139910782,1.0,1
2017-07-26,0.008832949096657957,0.6666666666666666,3
2017-07-27,-0.010439954088305226,0.0,1
2017-07-28,0.004967527305491622,0.6666666666666666,3
2017-07-31,0.021218822566513307,0.5,2
2017-08-01,0.018028627410190068,1.0,2
2017-08-02,0.01659999497528486,0.5,2
2017-08-03,-0.0020852018876194034,0.6666666666666666,3
2017-08-04,-0.018890473292987913,0.3333333333333333,3
2017-08-07,-0.005762459402625347,0.25,4
2017-08-08,-0.0015991843620830244,0.6666666666666666,3
2017-08-09,0.0036378321535024127,0.75,4
2017-08-10,0.007213412762231974,1.0,2
2017-08-11,0.0038210002476747884,0.5,2
2017-08-14,0.005104969970525952,1.0,2
2017-08-15,0.004212322998435769,1.0,2
2017-08-16,0.009347512443719785,1.0,2
2017-08-17,0.009668355243479754,1.0,1
2017-08-18,-0.007113277435287335,0.0,1
2017-08-21,0.0028879034137403448,1.0,1
2017-08-22,0.00549040260940481,1.0,1
2017-09-08,-0.029251224177424207,0.0,1
2017-09-11,-0.014204954433359673,0.0,2
2017-09-15,-0.007166154470034325,0.0,1
2017-09-18,-0.08507949665487924,0.0,1
2017-09-19,-0.07858536729246712,0.0,1
2017-09-20,-0.05436165120997116,0.0,1
2017-10-02,0.014544080631662792,1.0,1
2017-10-03,-0.00150420916721683,0.0,2
2017-10-04,-0.008363934638750958,0.0,1
2017-10-05,-0.01694244408654194,0.0,2
2017-10-06,0.012342685568971112,0.3333333333333333,3
2017-10-09,-0.0077854530161273194,0.0,1
2017-10-10,0.04334562417100574,1.0,1
2017-10-11,0.03203042842417858,1.0,1
2017-10-12,0.03092330523177078,1.0,1
2017-10-19,-0.04470523122591763,0.0,1
2017-10-20,-0.015622329327419027,0.5,2
2017-10-23,0.006273056285516498,0.5,2
2017-10-24,-0.0031378623498295455,0.25,4
2017-10-25,0.0021351050340517133,0.3333333333333333,3
2017-10-26,0.009413871140274551,0.3333333333333333,3
2017-10-27,0.018781663018548576,1.0,5
2017-10-30,0.015178619789869119,0.8,5
2017-10-31,0.014423382751214353,1.0,5
2017-11-01,0.00944342207525024,0.8,5
2017-11-02,0.003603503093393723,0.4,5
2017-11-03,0.013007912341218697,0.8,5
2017-11-06,0.0007214375767333525,0.6,5
2017-11-07,-0.00032926370980708165,0.6,5
2017-11-08,-0.012527512680946123,0.25,4
2017-11-09,-0.005341054867018996,0.5,4
2017-11-10,-0.0010171044773780614,0.4,5
2017-11-13,-0.012738873856337355,0.0,3
2017-11-14,-0.017633826185452728,0.0,2
2017-11-15,-0.008777305462578266,0.5,2
2017-11-16,-0.00819762473745217,0.25,4
2017-11-17,0.009836251282609454,0.3333333333333333,3
2017-11-20,0.014964091623501541,0.5,2
2017-11-21,-0.01899443551796548,0.5,4
2017-11-22,-0.0422534989781174,0.0,3
2017-11-24,-0.059483810113581614,0.0,3
2017-11-28,-0.0013063070141982047,0.5,2
2017-11-29,-0.004887484339741399,0.0,1
2017-11-30,-0.0010812032320600684,0.0,1
2017-12-01,0.012602048643522545,1.0,1
2017-12-04,-0.030759625922387346,0.0,2
2017-12-05,-0.004544770035162922,0.3333333333333333,3
2017-12-06,0.014636609650873322,0.5,2
2017-12-07,0.01337612337515659,0.5,2
2017-12-08,0.010174252172672945,0.6666666666666666,3
2017-12-11,0.01823983403052204,1.0,4
2017-12-12,0.014044886309843352,0.75,4
2017-12-13,0.004680130504218338,0.5,4
2017-12-14,0.0067177341626410755,0.6,5
2017-12-15,-0.0068630451760116245,0.6666666666666666,3
2017-12-18,0.021719516111983694,1.0,4
2017-12-19,0.015050301709340333,0.6666666666666666,3
2017-12-20,0.012183455116869135,0.6666666666666666,3
2017-12-21,0.0009784339126016062,0.75,4
2017-12-22,0.0021469454656768416,1.0,3
2017-12-26,-0.012680403667475063,0.0,3
2017-12-27,-0.008177681544846216,0.0,2
2017-12-28,0.011526823188174662,1.0,2
2017-12-29,0.02716761010694646,1.0,1
2018-01-02,0.03832543845061731,1.0,1
2018-01-03,0.0401931717757914,1.0,2
2018-01-04,0.038558813441286865,1.0,2
2018-01-05,0.041977275255926726,1.0,3
2018-01-08,-0.005513644414901431,0.5,2
2018-01-09,0.02395887898645029,0.3333333333333333,3
2018-01-10,0.009480132504336622,0.3333333333333333,3
2018-01-11,-0.002094366296450212,0.5,4
2018-01-12,-0.003968145588160899,0.2,5
2018-01-16,0.002310930813382117,0.4,5
2018-01-17,-0.017750867857964713,0.2,5
2018-01-18,-0.004064354369267803,0.25,4
2018-01-19,-0.003987480219714438,0.3333333333333333,3
2018-01-22,0.010104314535340442,0.6,5
2018-01-23,0.019138750423325756,0.8,5
2018-01-24,0.03431082271599575,0.8,5
2018-01-25,0.016417526929670644,0.8,5
2018-01-26,0.024962491559311385,0.6,5
2018-01-29,0.008278548553668186,0.6,5
2018-01-30,0.025949523841338397,0.6,5
2018-01-31,0.017718692912032964,0.6,5
2018-02-01,0.010752944702209045,0.6,5
2018-02-02,-0.010269263168750542,0.3333333333333333,3
2018-02-05,-0.008054561952193673,0.0,1
2018-02-06,-0.008004750422014761,0.0,1
2018-02-07,0.01701572065405621,1.0,1
2018-02-14,0.02062661675611377,1.0,1
2018-02-15,0.020007137992126944,1.0,1
2018-02-16,0.03303109891833067,1.0,1
2018-02-20,0.018549234910964385,1.0,1
2018-03-05,0.00806949918089539,1.0,2
2018-03-06,0.0060111844345343,1.0,5
2018-03-07,0.009488663642643003,1.0,3
2018-03-08,0.0031263334387658936,0.6666666666666666,3
2018-03-09,0.005898598485397022,0.8,5
2018-03-12,0.003937589906603467,0.6,5
2018-03-13,0.00845675837174913,0.8,5
2018-03-14,-0.002534919471690341,0.6666666666666666,3
2018-03-15,0.004629372800130205,0.5,2
2018-03-16,-0.004591980267098172,0.5,2
2018-03-19,0.012076542819822345,0.5,2
2018-03-20,0.031215427399646112,1.0,1
2018-03-21,0.0011828387719939881,1.0,1
2018-03-22,0.026564011770637386,1.0,1
2018-04-20,-0.011520019510809831,0.0,1
2018-04-23,-0.0031392704255427764,0.3333333333333333,3
2018-04-24,-0.04271914067129623,0.0,1
2018-04-25,-0.037443236327133866,0.0,1
2018-04-26,0.028265966854175817,1.0,1
2018-04-27,-0.011188372426024884,0.0,2
2018-04-30,-0.010762152909513248,0.3333333333333333,3
2018-05-01,-0.000919078230429804,0.0,1
2018-05-02,0.0004765007145759448,1.0,1
2018-05-04,0.004334616262456181,0.5,4
2018-05-07,-0.01194065890383983,0.25,4
2018-05-08,-0.025877434111377107,0.0,1
2018-05-09,-0.02413440131199999,0.0,3
2018-05-10,-0.024732356838005454,0.0,3
2018-05-11,-0.01051185404223228,0.0,3
2018-05-14,-0.02088707081569378,0.0,3
2018-05-18,0.009161840216970418,1.0,1
2018-05-21,0.017351465855051318,1.0,1
2018-05-22,0.0012736086932695345,1.0,2
2018-05-23,0.007520447985064349,0.6666666666666666,3
2018-05-24,0.008175601808256161,1.0,1
2018-05-25,0.029742275794638284,1.0,2
2018-05-29,0.024942315126345815,1.0,2
2018-05-30,0.02374163032169696,1.0,2
2018-05-31,0.01873585808802547,1.0,1
2018-06-01,0.00131241493081391,1.0,1
2018-06-04,-0.02928526277501764,0.0,1
2018-06-07,-0.005705892784326094,0.0,1
2018-06-08,0.016360333872349364,1.0,1
2018-06-18,-0.027177706636886234,0.0,1
2018-06-19,-0.014800424676278512,0.0,1
2018-06-20,-0.022186593578224834,0.0,2
2018-07-25,-0.02726131343895083,0.0,2
2018-07-26,-0.014444882566445771,0.25,4
2018-07-27,-0.016671787118974934,0.5,2
2018-07-30,-0.01341196148726942,0.0,1
2018-07-31,-0.03571435380740706,0.0,1
2018-08-01,0.002037733366413219,1.0,1
2018-08-02,-0.002755645857909328,0.0,2
2018-08-03,-0.00536181768585231,0.0,2
2018-08-07,-0.01878762585217797,0.0,1
2018-08-08,0.0027435490480502978,0.5,2
2018-08-15,0.007299020523289013,1.0,1
2018-08-16,-0.013810855970380786,0.3333333333333333,3
2018-08-17,-0.020745816181105308,0.0,3
2018-08-20,-0.017040207162827448,0.0,2
2018-08-21,0.009167725503783197,1.0,1
2018-08-22,0.01831971600510074,1.0,1
2018-08-23,0.028490418595557676,1.0,1
2018-08-24,0.04332380210462938,1.0,1
2018-08-27,0.03341354729039677,1.0,3
2018-08-28,0.009521687208893986,0.75,4
2018-08-29,-0.005184403220721889,0.4,5
2018-08-30,-0.002468554291267522,0.5,2
2018-08-31,-0.016543943399406125,0.0,3
2018-09-04,-0.02363075399026134,0.0,3
2018-09-11,-0.01966851115248014,0.0,1
2018-09-13,0.06241462945503118,1.0,1
2018-09-17,-0.03585046316927676,0.0,1
2018-09-20,-0.012784256084296897,0.0,1
2018-09-21,-0.020525872525065214,0.0,1
2018-09-24,-0.013608609556131745,0.0,1
2018-10-01,0.022505801678764703,1.0,1
2018-10-02,-0.004245838426498283,0.5,2
2018-10-03,-0.03146589282842244,0.0,2
2018-10-04,-0.031540869910951785,0.0,2
2018-10-05,-0.02696611076249411,0.0,1
2018-10-08,-0.023078298034038047,0.0,1
2018-10-09,-0.034648452609428226,0.0,2
2018-11-05,0.019446773778771353,1.0,1
2018-11-06,0.03254082434263583,1.0,1
2018-11-07,0.06256736329724333,1.0,1
2018-11-08,0.017890226709042813,0.8,5
2018-11-09,0.004368942030265305,0.75,4
2018-11-12,0.0036521082834970187,0.75,4
2018-11-13,0.021041038739927465,1.0,2
2018-11-14,0.004973745136508889,0.5,2
2018-11-15,0.019141982072665764,1.0,2
2018-11-16,-0.0012328998917289224,0.5,2
2018-11-19,-0.0027478321475332135,0.5,2
2018-11-28,-0.012464733742154455,0.0,2
2018-12-03,-0.058747949995539894,0.0,1
2019-01-15,0.006330848150788659,1.0,1
2019-01-16,-0.004158230185872691,0.4,5
2019-01-17,-0.0019050222119799305,0.3333333333333333,3
2019-01-18,-0.007608469907376824,0.4,5
2019-01-22,-0.006388738666946536,0.4,5
2019-01-23,0.011234978018234965,0.6,5
2019-01-24,-0.016018842668958012,0.4,5
2019-01-25,-0.018406714291405966,0.4,5
2019-01-28,-0.009139861422659434,0.25,4
2019-01-29,0.003453603852673459,0.3333333333333333,3
2019-01-30,-0.012343652697603846,0.25,4
2019-01-31,-0.005706620203592761,0.4,5
2019-02-01,0.015251312429574827,0.8,5
2019-02-04,0.009342769805377871,0.6,5
2019-02-05,-0.007167773191970528,0.4,5
2019-02-06,-0.008502689066061043,0.4,5
2019-02-07,-0.010266516838840556,0.25,4
2019-02-08,-0.009354762281402418,0.5,2
2019-02-11,-0.006478390074281836,0.4,5
2019-02-12,-0.009461234748320191,0.2,5
2019-02-13,-0.006902432632712574,0.2,5
2019-02-14,0.006456227788851887,0.6,5
2019-02-15,0.0026662878520175015,0.6,5
2019-02-19,0.01584879729909261,1.0,3
2019-02-20,0.01977791065453056,1.0,5
2019-02-21,0.025694473344286095,1.0,3
2019-02-22,0.01519734672366052,1.0,4
2019-02-25,0.012099858765110194,1.0,5
2019-02-26,0.006047511122095406,0.8,5
2019-02-27,-0.00424819343721008,0.6,5
2019-02-28,-0.006503757545999189,0.6,5
2019-03-01,-0.002279784124985603,0.6666666666666666,3
2019-03-04,-0.03979688587642849,0.0,2
2019-03-11,0.016653404248594184,1.0,1
2019-03-12,0.0707473005635244,1.0,1
2019-03-13,0.033531922981892226,1.0,1
2019-03-14,0.010055647582022376,1.0,1
2019-03-18,0.015482339128705558,1.0,1
2019-03-19,0.01113442529771047,1.0,1
2019-03-20,-0.010817180626634282,0.0,1
2019-03-21,-0.017287665518280388,0.0,3
2019-03-22,-0.008642780031872632,0.5,2
2019-03-26,0.017405723444469334,1.0,1
2019-03-27,0.04445964783398626,1.0,1
2019-03-28,0.0390669420522638,1.0,1
2019-03-29,0.04187380000623908,1.0,1
2019-04-01,0.04181660852290414,1.0,1
2019-04-02,0.0265403136931045,1.0,2
2019-04-03,0.01618461084838252,1.0,2
2019-04-04,0.012394052675685533,1.0,3
2019-04-05,-0.0013663200667468622,0.5,4
2019-04-08,-0.013480284391755887,0.25,4
2019-04-09,-0.013320186738004947,0.0,2
2019-04-10,0.0037009535096801014,0.6666666666666666,3
2019-04-11,-0.009585486569480772,0.5,2
2019-04-12,0.002591980251593425,0.6666666666666666,3
2019-04-15,-0.002132591723961519,0.0,2
2019-04-16,0.018383453801098515,1.0,2
2019-04-17,0.011731423610739422,0.5,2
2019-04-18,0.020961343019008094,0.5,2
2019-04-22,-0.02941129219988825,0.6666666666666666,3
2019-04-23,-0.02231862454494593,0.75,4
2019-04-24,0.014728131594324881,1.0,3
2019-04-25,-0.006857306740230255,0.3333333333333333,3
2019-04-26,-0.013166061128895548,0.3333333333333333,3
2019-04-29,-0.013834547617975831,0.0,3
2019-04-30,-0.004409285771662663,0.0,2
2019-05-01,0.004474968392831125,1.0,1
2019-05-02,0.011422790228670099,1.0,1
2019-05-03,0.0035442553842233715,0.5,2
2019-05-06,0.013733140409457611,1.0,1
2019-05-07,0.013934384534106448,1.0,1
2019-05-08,0.006293850977307391,1.0,1
2019-05-09,0.010669484050229938,1.0,1
2019-06-11,-0.03067561514760153,0.0,1
2019-06-20,-0.005286997405694827,0.0,1
2019-06-21,-0.0009250335378468977,0.0,1
2019-06-24,0.008077060933222135,1.0,1
2019-06-26,-0.012596751833441036,0.0,3
2019-06-27,-0.022534309704900373,0.0,3
2019-06-28,-0.02232580573390547,0.0,4
2019-07-01,-0.01150000839237666,0.4,5
2019-07-02,-0.003809971967389192,0.4,5
2019-07-03,0.005459779910642976,0.5,4
2019-07-05,0.018179148095092728,0.6666666666666666,3
2019-07-11,0.020830317802170817,1.0,2
2019-07-12,0.013069268374327758,1.0,2
2019-07-15,0.027301398853452064,1.0,2
2019-07-16,0.033913428412090774,1.0,2
2019-07-17,0.04030994338273586,1.0,1
2019-07-18,0.01488828749049742,1.0,1
2019-07-22,0.008479316771244028,1.0,1
2019-07-23,0.0015913847892888855,0.5,2
2019-07-24,-0.023023259315564776,0.3333333333333333,3
2019-07-25,-0.020894313580676505,0.0,1
2019-07-26,-0.026394556107449674,0.0,1
2019-09-04,0.07114172245013295,1.0,1
2019-09-05,0.013551683727029307,1.0,1
2019-09-06,0.00821626369729378,1.0,1
2019-09-09,-0.00585798498336058,0.3333333333333333,3
2019-09-10,-0.002706998738840882,0.4,5
2019-09-11,-0.01432516945254787,0.2,5
2019-09-12,-0.015334037731538363,0.2,5
2019-09-13,-0.024318150722591646,0.2,5
2019-09-16,-0.01661363279814305,0.2,5
2019-09-17,-0.007966645032636666,0.3333333333333333,3
2019-09-18,-0.0042380772542402745,0.25,4
2019-09-19,-0.00044146318220861236,0.3333333333333333,3
2019-09-23,0.00014103275280930028,0.3333333333333333,3
2019-09-24,-0.019843345059137985,0.0,1
2019-09-25,0.002849992854681971,0.6,5
2019-09-26,0.013686898369862588,1.0,2
2019-09-30,0.004448360288247799,1.0,1
2019-10-18,-0.0022549506979565037,0.5,2
2019-10-21,0.04396355330488877,1.0,1
2019-10-22,0.006790675201514033,0.3333333333333333,3
2019-10-23,8.306998553819778e-05,0.5,2
2019-10-24,0.015443297674820592,1.0,3
2019-10-25,0.003486380218051144,0.6,5
2019-10-28,0.01314586404421938,1.0,5
2019-10-29,0.007956166782687818,0.75,4
2019-10-30,0.013836533322513823,0.8,5
2019-10-31,0.022443268941465845,0.8,5
2019-11-01,0.012247040883148453,1.0,5
2019-11-04,-0.004570181818100427,0.6,5
2019-11-05,-0.009160521319303606,0.2,5
2019-11-06,-0.011208712538535125,0.0,5
2019-11-07,-0.014669563565517251,0.2,5
2019-11-08,-0.009221515182155415,0.2,5
2019-11-11,0.0016416453418187204,0.4,5
2019-11-12,-0.012699939679636979,0.25,4
2019-11-13,-0.016120166156551784,0.2,5
2019-11-14,-0.0018379870200695425,0.25,4
2019-11-15,0.001005300105649476,0.4,5
2019-11-18,0.008181008242581722,0.8,5
2019-11-19,-0.001666523345177784,0.6,5
2019-11-20,-0.004239939900168438,0.5,4
2019-11-21,0.0006269077394810049,0.3333333333333333,3
2019-11-22,0.010762591031613256,1.0,2
2019-11-25,-0.0017238596841946952,0.5,2
2019-11-26,-0.00643284742020972,0.5,2
2019-11-27,0.0008443370479827758,0.6666666666666666,3
2019-11-29,-0.014140425221598807,0.0,2
2019-12-02,-0.025617509217983003,0.0,2
2019-12-03,-0.016472126400997766,0.0,2
2019-12-04,-0.009718126893292767,0.0,2
2019-12-05,-0.01243746252087452,0.0,2
2019-12-06,-0.016449582301552246,0.0,1
2019-12-10,0.019909812485961575,1.0,1
2019-12-12,0.026933117983051424,1.0,1
2019-12-13,0.014159109041212314,1.0,1
2019-12-16,0.055331690834205416,1.0,1
2019-12-18,0.03169462951450153,1.0,1
2019-12-19,-0.00011948510133841239,0.0,1
2019-12-20,-0.030543493198786464,0.0,1
2019-12-23,-0.016731458614882344,0.0,1
2019-12-26,-0.01140286677894431,0.0,1
2019-12-31,0.018991499317634775,1.0,2
2020-01-02,0.012558851390338771,0.75,4
2020-01-03,0.028923994725760016,1.0,2
2020-01-06,0.04677066822494713,1.0,2
2020-01-07,0.023140411092658592,1.0,3
2020-01-08,0.011641429357731084,1.0,3
2020-01-09,0.006808577884028703,1.0,3
2020-01-10,0.00038663922985223326,0.6666666666666666,3
2020-01-13,-0.013394798117720116,0.0,3
2020-01-14,-0.0015601017125537926,0.3333333333333333,3
2020-01-15,0.009978718191939073,1.0,2
2020-01-16,0.009779036302811017,1.0,2
2020-01-17,0.00754576356244648,0.6666666666666666,3
2020-01-21,0.002996681949859359,0.6666666666666666,3
2020-01-22,0.01455028775561118,0.6666666666666666,3
2020-01-23,0.022813624339434162,1.0,3
2020-01-24,-0.009538310321545618,0.3333333333333333,3
2020-01-28,-0.0053683632988426044,0.5,2
2020-01-29,-0.010177444348193565,0.3333333333333333,3
2020-01-30,-0.020640337778001394,0.0,4
2020-02-03,-0.012625837507541204,0.0,1
2020-02-04,0.007804071322473183,1.0,2
2020-02-05,-0.006368027765806879,0.3333333333333333,3
2020-02-06,-0.012547516750934018,0.0,3
2020-02-07,-0.013185863743285712,0.3333333333333333,3
2020-02-10,-0.011855751683672339,0.25,4
2020-02-11,-0.008460354575706375,0.25,4
2020-02-12,0.01574961509866655,0.2,5
2020-02-13,0.0022481985889031718,0.2,5
2020-02-14,-0.023965286874719854,0.0,4
2020-02-18,-0.028615399700531674,0.0,4
2020-02-19,-0.03063847480698534,0.0,4
2020-02-20,-0.03256901335168002,0.0,3
2020-02-21,0.020178561568262365,1.0,2
2020-03-02,0.0006747247408721568,1.0,1
2020-03-04,-0.010645346864654903,0.0,1
2020-04-06,-0.022003960659818727,0.3333333333333333,3
2020-04-07,-0.13285683834613093,0.0,1
2020-04-08,0.004595176179522459,0.5,4
2020-04-09,0.004874393542218747,0.6,5
2020-04-13,0.01969026356233321,0.6,5
2020-04-14,0.0054953998556463105,0.6,5
2020-04-15,0.007198785035529976,0.8,5
2020-04-16,0.0031689765354889986,0.4,5
2020-04-17,-0.025067179785485606,0.6,5
2020-04-20,0.0012594585042875472,0.8,5
2020-04-21,0.004258663072265722,0.6,5
2020-04-22,-0.023160876530902354,0.2,5
2020-04-23,-0.028491411548568712,0.2,5
2020-04-24,-0.02729722775223804,0.2,5
2020-04-27,-0.005153885097557121,0.2,5
2020-04-28,-0.01364652533291837,0.4,5
2020-04-29,-0.0007359505046349302,0.4,5
2020-04-30,0.0048745158593598735,0.6,5
2020-05-01,0.014257632232911367,0.8,5
2020-05-04,0.00973926517026289,0.6,5
2020-05-05,0.009973915740500949,0.6,5
2020-05-06,0.02247703224483939,0.8,5
2020-05-07,0.026729964083121248,0.8,5
2020-05-08,0.03838666894026539,0.8,5
2020-05-11,0.002737701002032478,0.4,5
2020-05-12,-0.011548897938666425,0.5,2
2020-05-13,0.03961858404240737,0.5,2
2020-05-14,0.006286300692012636,0.5,4
2020-05-15,0.004865009449473101,0.5,2
2020-05-18,0.0012928440740135772,0.4,5
2020-05-19,-0.02767072267672348,0.0,5
2020-05-20,-0.027806563203702915,0.2,5
2020-05-21,-0.02416594891690995,0.0,5
2020-05-22,-0.03136895830802759,0.0,5
2020-05-26,-0.015985730971536282,0.2,5
2020-05-27,-0.010875650794720793,0.4,5
2020-05-28,-0.020379675188735978,0.4,5
2020-05-29,-0.031117162434797063,0.0,4
2020-06-01,0.09870688416800955,0.4,5
2020-06-02,0.07258045159128663,0.6,5
2020-06-03,0.02433271632467293,0.4,5
2020-06-04,-0.045654438952618226,0.0,5
2020-06-05,-0.038675134139869095,0.0,5
2020-06-08,-0.06400338084003732,0.0,5
2020-06-09,-0.038065774859603295,0.0,5
2020-06-10,-0.02077225965441192,0.2,5
2020-06-11,0.025764650818517955,0.8,5
2020-06-12,-0.00609466839338142,0.4,5
2020-06-15,-0.0321262138083418,0.2,5
2020-06-16,-0.029288468753331888,0.2,5
2020-06-17,-0.029450844493289073,0.2,5
2020-06-18,-0.011861434152542616,0.4,5
2020-06-19,-0.013980742191710055,0.25,4
2020-06-22,0.01953240001706169,0.75,4
2020-06-23,0.0035023813588356046,0.6,5
2020-06-24,0.010865044676072522,0.5,2
2020-06-25,0.006547701683040585,0.5,4
2020-06-26,0.03954947302175715,1.0,2
2020-06-29,-0.05566396846914773,0.0,2
2020-06-30,0.043986735163674386,1.0,3
2020-07-01,0.05572986784120437,1.0,3
2020-07-02,0.0402848358934752,1.0,4
2020-07-06,0.005750400391076415,0.6,5
2020-07-07,0.0009368007268675038,0.6,5
2020-07-08,-0.03407827498265492,0.2,5
2020-07-09,-0.07668815886628311,0.0,3
2020-07-10,-0.05359456335962529,0.0,5
2020-07-13,-0.0015869918936759042,0.4,5
2020-07-14,-0.017619123887184052,0.0,5
2020-07-15,-0.0027394488806354034,0.5,4
2020-07-16,-0.011107535975378002,0.0,2
2020-07-17,0.006399624068910037,0.6666666666666666,3
2020-07-20,-0.026228866626902197,0.0,3
2020-07-21,-0.032145300357745654,0.0,1
2020-07-22,-0.004102147924278543,0.5,2
2020-07-23,-0.017484307293524015,0.0,2
2020-07-24,-0.051738533957392585,0.0,1
2020-07-27,-0.029619414919079268,0.4,5
2020-07-28,-0.010674889888862782,0.3333333333333333,3
2020-07-29,-0.0020459086285061767,0.5,2
2020-07-30,0.03596609276901375,1.0,1
2020-07-31,0.02572339343696195,1.0,2
2020-08-03,0.0038017753695543943,0.5,2
2020-08-04,-0.026445838959531842,0.0,2
2020-08-05,0.00414121095679465,0.5,2
2020-08-06,-0.0036976853693997946,0.5,4
2020-08-07,0.007319225727826247,0.6666666666666666,3
2020-08-10,0.021969422046376842,0.6,5
2020-08-11,0.039023270309169966,1.0,1
2020-08-12,0.04307431115618021,1.0,2
2020-08-13,0.040388529787400596,1.0,2
2020-08-14,0.03883227037048262,0.75,4
2020-08-17,0.03078648500648723,0.75,4
2020-08-18,0.043845271938571795,1.0,2
2020-08-19,0.04220850928673037,1.0,2
2020-08-20,0.0820629211713273,1.0,4
2020-08-21,0.04279606453618778,0.4,5
2020-08-24,0.007091259126008387,0.6,5
2020-08-25,0.07879085663358891,1.0,5
2020-08-26,0.020719639051412074,0.6,5
